Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,MA_20,MA_50,MA_200,BB_Upper,BB_Lower,RSI
2024-06-12,466.58740234375,470.87349529028046,464.0456240828372,467.8333631327373,831917,-0.0026632808791984264,-0.0026668337212654297,457.16793670654295,446.0938372802734,,477.61268706217015,436.72318635091574,49.660946945151885
2024-06-13,481.43927001953125,487.4198820694633,466.7867583296113,467.3848256183977,1363028,0.03183083726902547,0.031334736248474486,459.1265869140625,447.34577880859376,,481.01507822116,437.238095606965,57.876974023745824
2024-06-14,500.6270446777344,507.9533001958356,477.4023477542476,482.43601717077837,1542124,0.03985502607094071,0.039081305427765015,461.78795928955077,448.807041015625,,489.7686345503853,433.80728402871625,66.25429420213797
2024-06-18,491.9053039550781,508.2024766440695,485.77518315067687,500.6270292025086,1255345,-0.01742163316061085,-0.017575175733193508,463.9285186767578,450.12078125,,494.2709236088269,433.5861137446887,60.02071851260038
2024-06-19,487.96807861328125,494.546757762448,485.4263307328819,490.4101739642257,1113280,-0.0080040310810644,-0.008036235295303324,465.29907684326173,451.43452209472656,,497.4241824209239,433.17397126559956,59.04145550604973
2024-06-20,486.1739196777344,494.8458192901106,483.4328058302433,490.1609943649941,1059397,-0.003676795704845248,-0.0036835717326519006,466.1986618041992,452.6774932861328,,499.6441962366774,432.75312737172106,60.67063337596619
2024-06-21,487.07098388671875,498.3344876321459,481.7881223270075,487.619224883383,1337547,0.0018451508249948123,0.001843450625306629,467.18047790527345,453.71014526367185,,501.9071241277528,432.4538316827941,55.370586238020664
2024-06-24,483.4327697753906,498.1849328504357,480.44246398296553,486.62244145489615,1529511,-0.00746957677974569,-0.007497613771944674,468.32676086425784,454.721865234375,,503.6345463995601,433.01897532895555,61.24505786671649
2024-06-25,483.3330993652344,489.41339405129384,479.9939183933115,483.9809928866011,5633642,-0.00020617222577312688,-0.00020619348218817214,469.8194213867188,455.67975952148436,,505.0083507075178,434.6304920659197,74.19014124583148
2024-06-26,479.7447204589844,486.1738901695606,478.4489334318587,484.3797188367767,2089571,-0.007424235813691782,-0.007451932622644516,470.6567047119141,456.626689453125,,505.9590434728853,435.35436595094285,70.27171890072772
2024-06-27,476.7544250488281,490.6593596482956,471.92012151341737,481.53893273913394,2661888,-0.006233097067322335,-0.006252603917820531,471.4217224121094,457.5606610107422,,506.54706343608234,436.2963813881364,67.05758780874393
2024-06-28,473.8139953613281,480.44250096091685,471.5214091593052,477.45219493833855,1985061,-0.0061675981029412075,-0.006186696303297142,472.3262908935547,458.34711181640625,,506.672506391174,437.9800753959354,56.18127376746085
2024-07-01,470.0262451171875,480.8910477460804,468.6806317737795,478.3492694351611,1468186,-0.007994171301867303,-0.00802629601076334,472.1493637084961,458.95414367675784,,506.5051714123647,437.7935560046275,56.91803002226474
2024-07-02,458.01519775390625,474.56156353892857,455.0747180490535,474.31237137475347,2481749,-0.025553992969661987,-0.02588616738750212,472.15683898925784,459.42162841796875,,506.49962338515775,437.8140545933579,43.8398917947685
2024-07-03,468.9298095703125,473.26572873328513,453.13102085535115,459.2113155227483,3773074,0.02383023941111828,0.023550731048910527,473.7068145751953,460.2240270996094,,504.1186772349878,443.29495191540286,51.31065421377823
2024-07-04,469.1291809082031,478.39914803672224,463.0987424621669,472.3686791717195,5684718,0.00042516243118195796,0.00042507207524523964,475.07238922119143,460.8081335449219,,501.6685070930998,448.4762713492831,41.761168093600425
2024-07-05,460.1582336425781,480.9906920021539,457.2676106887744,469.12915134546415,3584918,-0.019122552232325063,-0.01930775304361586,475.83740997314453,461.1290930175781,,499.4916548656404,452.1831650806487,18.624404823309064
2024-07-08,454.4766845703125,470.1757910301062,451.9349062254427,462.50066014884305,1650173,-0.01234694645641976,-0.012423803286505575,475.3465042114258,461.2477087402344,,500.3768632630749,450.3161451597767,19.545822269080958
2024-07-09,453.8287658691406,465.3414623246146,451.53621008266487,460.50712816377745,1481727,-0.0014256368327991709,-0.001426654019863192,475.0624252319336,461.45603332519534,,500.9633692290017,449.1614812348655,20.65123229579926
2024-07-10,468.5809326171875,472.41849787382347,455.07469961463374,455.07469961463374,1924549,0.03250601957721777,0.03198887593505607,475.0998031616211,461.9853179931641,,500.95894548329125,449.2406608399509,37.6313753491292
2024-07-11,468.7802734375,473.3654152086911,462.0022589367579,466.98610207523427,1011485,0.0004254138536945451,0.0004253233908762689,475.2094467163086,462.5285565185547,,500.93486912796874,449.48402430464847,37.013440065731245
2024-07-12,478.84765625,487.81857415383877,467.83337476898413,468.73046047557494,2457854,0.021475696361276775,0.021248342884110216,475.07986602783205,463.36285217285155,,500.69905085751236,449.46068119815175,47.01687561476248
2024-07-15,484.5292663574219,489.21406094966693,478.74798970327095,484.62894931022845,780202,0.01186517263531428,0.011795333368321753,474.2749771118164,464.2758935546875,,497.40528716561744,451.14466705801533,50.725540675517685
2024-07-16,487.3201599121094,490.4101486397705,484.5790462764196,485.42630566578913,1189708,0.005760010278984318,0.00574348484718212,474.045719909668,465.0125048828125,,496.5219089363583,451.5695308829777,54.63980537011602
2024-07-18,486.6224670410156,491.40694439287336,480.442489244148,490.4101757429893,2431341,-0.0014316930192659338,-0.0014327188709700315,473.9784393310547,465.54677307128907,,496.2865806843591,451.6702979777503,56.21861900948574
2024-07-19,479.8443908691406,491.40691254216057,474.1129715037909,490.85870198784284,1089473,-0.013928818809148202,-0.014026735108078149,473.661962890625,466.10296936035155,,495.4142963908523,451.90962939039764,53.624891493931365
2024-07-22,491.6561279296875,493.2011071423166,473.4651003884472,478.14992512829764,1126027,0.024615765621751384,0.024317679503697866,473.89122009277344,466.71099853515625,,496.3245881644365,451.4578520211104,61.85792335099164
2024-07-23,485.6257019042969,499.28141425511996,479.49555032799003,494.39725391914726,1596328,-0.012265536180305792,-0.01234137867316315,474.00086669921876,467.4107299804688,,496.6509856016923,451.3507477967452,66.19883685912575
2024-07-24,482.4794006347656,492.6673644076267,481.5804698269321,486.37481827126146,615195,-0.006478860688784782,-0.0064999396009133865,473.9581817626953,468.25685729980466,,496.5373570354729,451.3790064899177,58.7467036818293
2024-07-25,502.80535888671875,514.0920291905514,481.430643468053,481.8301648766998,4413514,0.04212813692193218,0.041264907864711854,475.11121368408203,469.4158081054687,,501.0411879536646,449.1812394144995,67.25532256243575
2024-07-26,509.1977844238281,531.6212774599844,506.401104128158,507.8494035022013,4118967,0.012713519106604343,0.012633380834099732,476.733381652832,470.7295196533203,,506.8219964589973,446.6447668466667,75.80934471843587
2024-07-29,496.0133972167969,516.5391408128552,494.76487377962286,512.7435807933994,762874,-0.025892467741095437,-0.026233578703653334,477.84335174560545,471.8044622802734,,509.09394510829617,446.5927583829147,70.26056237602067
2024-07-30,501.6067810058594,506.7506913957906,493.46638392882437,500.00866493324696,1813385,0.011276678856756206,0.011213571101160997,479.42237854003906,472.88860595703125,,512.1656379766652,446.67911910341303,72.2323046424575
2024-07-31,501.30712890625,506.35118192671365,499.65908405066466,503.75424705773065,636329,-0.0005973844671885997,-0.0005975629723837796,481.58697509765625,473.9328662109375,,514.0945945357404,449.07935565957206,67.59486775611998
2024-08-01,504.4533996582031,506.9005177988091,496.41292087883375,501.80653605565806,2114868,0.006276134071377948,0.006256521161329308,483.36315460205077,474.8107958984375,,516.8267673230936,449.89954188100796,68.59017196438256
2024-08-02,505.1026611328125,510.3963883892476,496.66263038464456,500.4082007495363,2056545,0.001287059369704524,0.0012862318187892852,485.1618286132813,475.54920471191406,,519.2651055379224,451.0585516886402,65.17137907392097
2024-08-05,501.2572021484375,517.3381903239291,492.41765000239286,495.114472854247,3398458,-0.007613222578852885,-0.007642351093291424,487.2167770385742,476.2256555175781,,519.8997329633503,454.5338211137981,59.875756030679035
2024-08-06,496.3130187988281,514.341715090074,493.21667465226096,504.45338531853236,2392736,-0.009863565707222022,-0.009912532931812754,489.30859375,476.9417736816406,,518.3172971777492,460.29989032225086,55.17752123873406
2024-08-07,485.6756286621094,515.9398253095219,483.4282864215135,515.3904871766549,3803159,-0.021432825120048737,-0.02166584362863292,490.90093688964845,477.5856884765625,,514.746127376985,467.0557464023119,49.510854347919306
2024-08-08,488.5721740722656,489.9205854496254,479.9823269262825,489.77076873692505,843964,0.005963950503621751,0.005946236546035209,491.90049896240237,478.09715087890623,,513.3631977103215,470.43780021448316,54.697236567991276
2024-08-09,489.1714782714844,491.7684130936827,484.42708925302685,490.22022575663703,767782,0.0012266441500823344,0.0012258924368072003,492.92005920410156,478.6514990234375,,511.50238239585804,474.3377360123451,48.47923808926092
2024-08-12,498.86004638671875,502.80536223548575,485.4259217505975,488.3224900844906,1227290,0.019806077307429115,0.019612488934192773,493.9206787109375,479.5142474365234,,511.4370717973044,476.40428562457066,57.753067076098816
2024-08-13,516.4891357421875,534.1682392793263,499.4093600149005,499.4093600149005,5074475,0.03533874777737278,0.03472866570733764,495.51867218017577,480.372734375,,515.133269812469,475.90407454788254,67.03350450938177
2024-08-14,521.5332641601562,528.3751485989443,516.7888748296364,517.3881417282668,1355740,0.009766184937695543,0.009718803991204965,497.2293273925781,481.6460858154297,,519.6064569703905,474.8521978147657,61.075041075084386
2024-08-16,532.1705932617188,538.9126195132517,523.3810008597388,523.3810008597388,1880922,0.02039626200774025,0.02019104401708887,499.5067337036133,483.5308917236328,,526.1946006199523,472.81886678727426,62.935875417965086
2024-08-19,522.5819702148438,541.8591594553919,518.6366240501608,536.8650658198583,2034984,-0.01801794982339311,-0.018182249637290416,501.64361267089845,485.14617736816405,,528.5457136355265,474.7415117062704,65.59203411983708
2024-08-20,528.1753540039062,535.3169326030203,519.3857610101919,525.8281542768726,1012799,0.010703361592752536,0.010646486097453027,503.4695739746094,486.8125280761719,,532.3984711119926,474.5406768372261,65.59203411983708
2024-08-21,525.7781982421875,534.3180860998746,523.3810089305654,527.6759172310865,891306,-0.004538560429877658,-0.004548890964285853,505.4771987915039,488.04219604492187,,534.7628876754056,476.1915099076021,64.01603474591144
2024-08-22,530.3727416992188,532.7699310186753,522.731754086126,528.1753283168931,960379,0.008738558335800173,0.00870059811965383,507.8718658447266,489.4594439697266,,537.0718864084117,478.6718452810414,64.60327476491534
2024-08-23,550.5488891601562,562.0852331521878,526.4773214957515,531.3715575956711,4503684,0.038041448729617455,0.03733571528520735,510.25904235839846,491.11375427246094,,544.9963491549822,475.52173556181464,70.98709303544793
2024-08-26,542.658203125,562.2850155297168,538.4132235279084,552.4966041807994,2158912,-0.014332398430942694,-0.014436099300697565,511.932063293457,492.63517028808593,,549.5571715549511,474.3069550319629,68.4304122969042
2024-08-27,539.0625,552.0471439531148,537.0648624687516,541.9590378424746,794329,-0.006626091901483222,-0.006648141905972089,514.0845184326172,493.78763488769533,,552.785333245824,475.3837036194105,69.26197239495201
2024-08-28,545.6546630859375,557.3408544855031,535.8662516693054,543.7569440660616,1892589,0.012228940217391404,0.012154770791397759,516.2869125366211,494.68818725585936,,556.9609605812055,475.6128644920367,78.04767293676764
2024-08-29,538.1635131835938,549.4501525068531,533.7687474012656,548.0019141358813,686905,-0.013728737989661344,-0.013823848615559695,518.1297317504883,495.6133514404297,,559.2830227507856,476.976440750191,72.23468421860638
2024-08-30,551.148193359375,562.3349759437637,536.5654634838907,541.8591908516728,4032385,0.024127760165248313,0.023841284621087953,520.4644714355469,496.87695373535155,,563.6012795557988,477.327663315295,75.01010451803111
2024-09-02,561.186279296875,565.7309532906963,548.4014117402102,557.340851570011,2365508,0.01821304334922247,0.018049172607567058,523.26865234375,498.37720092773435,,569.389173700906,477.148130986594,75.08039998840727
2024-09-03,562.7344970703125,568.4277150629214,561.0864217799948,564.3325826536663,1039483,0.00275883041078151,0.0027550318229996027,526.3425170898438,499.8904711914063,441.4327052307129,574.4385020397887,478.2465321398989,71.37584706791777
2024-09-04,542.8579711914062,556.3420238336951,536.7652014197428,554.3943151483088,1860454,-0.035321321124591964,-0.03596020835036609,528.6697647094727,501.07897521972654,442.4512423706055,575.1239996336592,482.2155297852862,58.668270394937934
2024-09-05,560.4871826171875,569.2268469396141,546.3538724991249,547.3027625324576,2300118,0.03247481360012183,0.0319586519478917,532.4103424072266,502.62205688476564,443.54820709228517,576.2629535494464,488.55773126500685,60.89130782835859
2024-09-06,546.154052734375,565.4312414435394,543.8567819179661,565.4312414435394,1221611,-0.025572627398692926,-0.02590529067096041,535.289436340332,503.95024353027344,444.48778411865237,574.3192915176874,496.2595811629767,58.74719660734565
2024-09-09,545.604736328125,552.5964675030392,541.5096038823269,548.1517119206608,948980,-0.0010057902225567572,-0.0010062963689558466,538.1110992431641,505.3272497558594,445.3782647705078,570.7369504841312,505.485248002197,56.71928435055679
2024-09-10,560.3373413085938,563.3337976792279,547.2028498320896,552.3467909869025,1176616,0.027002340704771033,0.026644210111079026,541.1849639892578,507.0577166748047,446.3902534484863,569.5454520711509,512.8244759073647,62.16595654163739
2024-09-11,566.3801879882812,576.2685184872363,558.6892710405452,560.337346444725,1532277,0.010784301231067772,0.010726565377526816,543.6795166015625,508.98479553222654,447.4170063781738,571.6681106129816,515.6909225901433,62.54785637472435
2024-09-12,575.41943359375,575.8189854623809,563.4336090914975,569.1268879226786,654811,0.015959678317094994,0.015833661672979758,546.3738250732422,511.33288024902345,448.51836029052737,575.7273741123454,517.020276034139,59.39620452175582
2024-09-13,583.5099487304688,587.3054479360829,571.4242048056483,577.7667406936788,1115323,0.01406020489469717,0.013962277069854671,548.9407928466796,513.6244830322265,449.63898544311525,581.8307846408667,516.0508010524926,65.4107057912839
2024-09-16,596.1449584960938,598.2924432368422,582.610976355051,591.3007118467623,807098,0.021653460738955355,0.021422354769271148,552.6189422607422,516.1647985839844,450.7637269592285,589.3288720028373,515.909012518647,70.15869786105132
2024-09-17,603.1366577148438,609.2294884647574,595.6455173393358,599.8405681422315,1248627,0.01172818644040552,0.011659944314484793,556.3670074462891,519.0243670654297,451.9580645751953,597.5975037938385,515.1365110987397,70.24267088864978
2024-09-18,592.2495727539062,599.2912325436832,580.8630149503535,599.2912325436832,1189237,-0.01805077642301889,-0.018215679116282413,559.690576171875,521.7798248291016,453.09921295166015,601.2540767364626,518.1270756072875,68.6018499703595
2024-09-19,589.802490234375,597.5433357878321,574.5705038227336,590.3018996249206,1415602,-0.004131843452672368,-0.004140403104060448,562.6620635986328,524.4992993164062,454.22164688110354,603.8965380636021,521.4275891336636,64.33333272980425
2024-09-20,605.0844116210938,622.1142598213896,588.1044921677544,591.3007244927599,3330825,0.025910235442793805,0.025580253099281688,565.3888397216797,527.2293688964844,455.38684936523435,610.299416150771,520.4782632925884,65.66845725952588
2024-09-23,597.8429565429688,620.9157064743952,593.498119322646,618.268812375448,948595,-0.011967677466230286,-0.012039866654245415,568.1480773925781,529.8106225585938,456.4951617431641,613.9505811513934,522.3455736337628,62.0417840908282
2024-09-24,594.2472534179688,604.1855126064501,590.1520597865579,597.8429766895412,1568505,-0.006014460964451573,-0.0060326206853653155,570.9073150634765,532.1186145019532,457.54263458251955,615.9752351320083,525.8393949949448,69.84190800103315
2024-09-25,594.646728515625,601.2389689552994,590.6015247021087,594.2472375866827,459155,0.0006722371796563653,0.0006720113294544429,573.3569183349609,534.3209637451172,458.6030693054199,617.9690713572319,528.74476531269,65.21351713399703
2024-09-26,609.329345703125,611.676606264329,585.3077677680542,594.646698380496,1870728,0.024691327612532454,0.02439142344482292,576.9152099609375,536.7611474609375,459.71922439575195,621.0582094435797,532.7722104782954,78.04884261642937
2024-09-27,595.9951782226562,621.4650571128291,591.3007177640123,612.1260649419295,1549964,-0.021883350234973564,-0.02212634227150187,579.1575592041015,538.9486016845703,460.76571823120116,622.335073716679,535.9800446915241,70.09165390248212
2024-09-30,614.3734130859375,618.0690547999988,591.8001328266354,597.2936361693298,1512592,0.030836214007784024,0.030370331122872206,581.8169158935547,541.6391821289062,461.914070892334,626.8459363853415,536.7878954017679,70.93657638176481
2024-10-01,615.1224975585938,627.757579023608,609.7788416768698,614.3733835024797,1345716,0.0012192657701342036,0.0012185230692636263,584.4363159179687,544.1085095214844,463.068162689209,630.8646606922534,538.007971143684,69.69333794968766
2024-10-03,596.6943359375,601.8382158385645,588.7537148114426,599.9904255663189,1961949,-0.029958523211611743,-0.030416448823215144,587.1281341552734,546.3298822021484,464.1475570678711,629.4692073806738,544.7870609298731,57.98954067154976
2024-10-04,580.7132568359375,595.2959864819837,573.3219735581521,592.4993061206534,3641519,-0.026782689459342257,-0.027147880992306896,588.139437866211,548.2945593261719,465.127110748291,628.731364564629,547.547511167793,49.00849576380297
2024-10-07,579.3648071289062,592.1996647192086,573.3219658487222,580.3136971395603,1505563,-0.002322057730141047,-0.0023247578869486024,589.7999755859375,549.8257482910157,466.10091888427735,625.5937424843971,554.006208687478,43.533471762125764
2024-10-08,596.4945678710938,598.2425006782561,574.5704841829318,574.5704841829318,1224589,0.029566450242422437,0.029137791534237123,592.3444671630859,551.571683959961,467.1381977844238,621.5363187723659,563.152615553806,47.62586261662996
2024-10-09,606.7324829101562,610.0285727067908,599.2912707721237,599.2912707721237,1015365,0.017163467348247474,0.01701783900566061,594.6642242431641,553.7860656738281,468.19775985717774,620.304297259144,569.0241512271841,55.200883033173355
2024-10-10,613.6742553710938,621.7646627420321,609.32935729458,610.2782472857535,1617252,0.011441240837546163,0.011376284823673428,597.0289276123046,556.0274151611328,469.3015000915527,620.2997429527558,573.7581122718535,58.304389755863276
2024-10-11,599.5908813476562,619.1677653574241,597.8429485412337,613.6742622515245,1050732,-0.022949266488165088,-0.02321670043511751,598.2375,557.9930902099609,470.34404357910154,619.1767703450649,577.298229654935,48.07286813472923
2024-10-14,596.9939575195312,614.9726943706013,593.3981735714835,602.5373891893333,754787,-0.00433115964386932,-0.004340566286740288,598.9117004394532,559.8439013671875,471.3359745788574,618.6905123835808,579.1328884953256,49.692138941613074
2024-10-15,618.968017578125,621.7646980030365,599.3412039306361,603.2865503515407,1100126,0.036807843332107515,0.036146611529492494,600.0528533935546,562.1212084960938,472.4783940124512,621.7044635391901,578.4012432479192,57.909881351291496
2024-10-16,608.1307983398438,626.6589357389369,605.2841891621767,618.9680188325477,1495330,-0.01750852860004737,-0.017663615785350653,600.3025604248047,564.2586804199219,473.53622604370116,622.2175124340821,578.3876084155273,54.04434365250604
2024-10-17,602.8370361328125,619.1177693427433,600.5397652318138,608.280610438544,937208,-0.008704973044422082,-0.00874308264549068,600.83193359375,566.3891607666015,474.60322372436525,622.4371355263221,579.226731661178,47.93651200109256
2024-10-18,608.8299560546875,615.0725732338288,595.146127005398,595.3958316925637,976974,0.009941193992193176,0.009892105387992818,601.7833068847656,568.8522473144532,475.6732731628418,623.0160774097427,580.5505363597885,54.279037569089105
2024-10-21,607.63134765625,612.1760216305893,602.2876918566748,608.829942320218,508325,-0.001968707989016605,-0.001970648441797805,601.9106536865235,571.2334307861328,476.716895904541,623.2570352559776,580.5642721170693,47.46143967730578
2024-10-22,592.9987182617188,610.1784133655462,589.2531478595643,600.9393397068984,757107,-0.024081426099841763,-0.02437612443037093,601.6684417724609,573.3099755859375,477.66193786621096,623.316955175923,580.0199283689989,42.45831512806109
2024-10-23,592.848876953125,601.6884597679082,585.9570639224944,592.2995388146275,574699,-0.0002526840345169479,-0.00025271596450651007,601.5985229492187,575.1897521972656,478.5369551086426,623.3567109732691,579.8403349251683,48.502527478064614
2024-10-24,584.9082641601562,600.0403933463756,582.4112171632925,594.3970427482387,593134,-0.013393991456606247,-0.013484500049621255,601.1115997314453,576.558134765625,479.2705990600586,623.9346464957462,578.2885529671444,51.74272278661199
2024-10-25,582.111572265625,591.2507884795946,571.3243416439801,584.908252654487,729129,-0.004781419695867872,-0.004792887251755924,599.7507110595703,577.7697009277343,480.0106932067871,623.7272951954927,575.7741269236479,51.127515507315586
2024-10-28,604.1854858398438,607.8810664418256,582.4611780424591,582.4611780424591,1035581,0.03792041702298632,0.03721911226974262,600.1602264404297,579.2099987792968,480.8945487976074,624.1465073041475,576.173945576712,53.033886846094425
2024-10-29,599.6408081054688,611.2770708491771,598.2924271873482,607.5315005621111,1271482,-0.007521990913200605,-0.007550423757649549,599.4235961914062,580.7511755371094,481.7551824951172,622.4580124065012,576.3891799763112,47.07093583839451
2024-10-30,613.3745727539062,615.2224240275685,599.3911101908908,602.2877089641675,673945,0.022903318891568603,0.022644975066008335,599.3361999511719,582.4551599121094,482.65757232666016,622.1318461195604,576.5405537827835,49.88279821528655
2024-10-31,623.9620971679688,631.003757296593,608.380487794206,612.0761294320057,1631278,0.017261107460857072,0.017113826946323123,600.6995880126954,584.418837890625,483.63931411743164,625.9585661070081,575.4406099183826,59.79919524963655
2024-11-01,634.5994873046875,643.1394366416719,632.3521450503358,643.1394366416719,213717,0.017048135111090268,0.0169044464390846,603.3938995361328,586.5033728027344,484.6889451599121,631.0578198909777,575.729979181288,64.20216888098815
2024-11-04,634.2998657226562,641.9408539155366,624.1618914968714,635.3486132683497,1951464,-0.00047214280506879813,-0.0004722542995785888,606.1406524658203,588.1783923339843,485.74579986572263,634.6548327073431,577.6264722242975,56.92375454996987
2024-11-05,613.3246459960938,632.7516830266997,604.1854909406311,632.5019783372653,1799778,-0.03306830232837188,-0.03362741924827636,606.9821563720703,589.5917211914062,486.65790771484376,635.2903400281996,578.6739727159411,52.148754320436495
2024-11-06,620.9157104492188,627.208256484232,613.7741318850236,614.1236940680012,1211960,0.012376910829657639,0.012300943057424922,607.6913177490235,591.2287854003906,487.66329147338865,636.6757106065976,578.7069248914494,57.33983624439541
2024-11-07,622.3639526367188,632.751692253893,619.2676388278037,623.4626898640879,664029,0.0023324296086053575,0.0023297137169300953,608.1258026123047,592.7629711914062,488.71080322265624,637.7414688765608,578.5101363480486,55.705260579539065
2024-11-08,620.0167236328125,624.0119985333864,611.926316344373,622.3639232516769,330920,-0.0037714732576684673,-0.0037786031954939467,609.1470947265625,594.4000354003906,489.7318766784668,638.9317777890443,579.3624116640807,55.17098325180595
2024-11-11,623.2129516601562,631.3532876388741,619.2676055290934,623.4626563398051,603779,0.005155067444981842,0.005141825573797016,610.4580444335937,595.8413305664062,490.7609571838379,640.2984363246121,580.6176525425753,63.946487050555916
2024-11-12,642.4402465820312,658.071723791811,624.261732732256,624.261732732256,2813521,0.030851885973576243,0.030385534165265148,611.6316558837891,597.4664099121094,491.87396362304685,644.5670856265533,578.6962261410249,69.4629411113714
2024-11-13,619.6671752929688,639.1940696126821,615.272348419038,639.144140867922,877467,-0.03544776562524199,-0.036091291156434196,612.2084747314453,598.6050634765625,492.8574055480957,645.2895114287173,579.1274380341733,62.21909533765204
2024-11-14,638.3450317382812,647.7838810148658,620.0666610063737,621.1653981971576,1899805,0.03014175542940767,0.029696419402361417,613.9838745117188,600.5148046875,493.9556674194336,648.7172683045802,579.2504807188574,67.7826695360979
2024-11-18,647.7339477539062,652.2286320482664,626.3092737581779,641.241625995386,942545,0.014708215069925368,0.014601098328001862,615.9290740966796,602.2597399902344,495.04654998779296,653.6741179697138,578.1840302236454,64.97250591137595
2024-11-19,657.02294921875,661.2180000825803,644.2380816514566,648.5829187471388,1285256,0.014340766756249845,0.014238910602635435,618.3986541748047,604.4771179199219,496.18786468505857,660.1123333494747,576.6849750001347,69.10541877927594
2024-11-21,679.8959350585938,690.1837559870628,654.1264235110228,654.2262810007613,5476983,0.03481306987380184,0.03422080158801308,622.7435150146484,607.1629418945313,497.4734474182129,670.9193986762203,574.5676313530765,70.8777462854796
2024-11-22,685.039794921875,697.8746520553643,675.7507930158408,685.1896421151404,3306695,0.00756565762205641,0.007537181570942492,627.353060913086,609.6569909667969,498.8054322814941,680.8350376684225,573.8710841577495,69.8474358908247
2024-11-25,697.025634765625,739.4754313034355,690.1338220232035,697.874667274216,3830944,0.01749655995549415,0.01734525744977659,632.9589294433594,612.2698999023437,500.1380386352539,691.016469440817,574.9013894459017,70.10938764467772
2024-11-26,663.81494140625,706.1648823571657,660.2691469052724,702.169607209459,1835923,-0.047646301230430455,-0.04881878087083787,637.0440979003906,614.0378100585938,501.3292614746094,691.4182170942058,582.6699787065754,57.844434040893745
2024-11-27,644.8373413085938,675.3513019779642,642.2404370215675,668.0099478074266,1844068,-0.028588690783990844,-0.02900530695583573,639.0766906738281,615.2643579101563,502.41164154052734,691.2747054971641,586.8786758504922,58.46524341936127
2024-11-28,649.3820190429688,668.9588416858038,637.8456139881318,646.6352675466851,1808720,0.007047789331108278,0.0070230697415611665,641.5637512207031,616.3290991210938,503.48908477783203,690.487552607598,592.6399498338083,57.77413289594752
2024-11-29,658.4213256835938,662.8160915623129,645.2369061213205,653.627007923601,1010249,0.013919859767516751,0.013823868285813843,643.8160888671875,617.4347924804688,504.5048210144043,691.4051071976012,596.2270705367739,59.455213360255975
2024-12-02,676.150390625,682.1932320988565,648.2333933120906,659.7198093723202,1788751,0.026926626234348383,0.026570483636915918,646.425503540039,619.1128088378906,505.6308822631836,695.1406580975575,597.7103489825205,63.62094745659692
2024-12-03,699.4228515625,705.0662020617236,682.14329883968,682.992270418509,6313555,0.034419060108784594,0.03383997455167427,649.6666717529297,621.3052160644531,506.9306201171875,703.4328333998513,595.900510106008,66.85070838878832
2024-12-04,710.060302734375,713.7558834897271,696.9757399976218,702.9686527421637,1840718,0.015208898519845526,0.015094402667101839,653.4546936035156,623.4047338867188,508.31319900512693,713.0243262793653,593.8850609276659,65.54178318347823
2024-12-05,693.1303100585938,712.0079485721429,690.1338536948817,710.3100054031547,1580545,-0.023843035036018034,-0.024131880741781353,657.4449768066406,625.3104809570312,509.62832214355467,716.384476600364,598.5054770129173,67.35078800906908
2024-12-06,713.4063110351562,716.0032154685412,687.1873181549703,693.1303020670911,1806463,0.029252798041465633,0.028833100188802318,662.0695068359375,627.693662109375,511.02638504028323,723.4062221888925,600.7327914829826,67.59541381852145
2024-12-09,718.7499389648438,726.7904785704317,705.71536663589,714.9544399557734,2193683,0.007490300894498425,0.007462387888638413,666.8888061523437,630.1757263183594,512.4995094299317,730.2042944427585,603.5733178619289,66.96896564397207
2024-12-10,712.956787109375,720.8474793490185,702.768824016119,720.3480699911438,1610610,-0.008060038048576579,-0.008092695755195783,671.5358093261718,632.2482751464844,513.9062892150879,734.003344477924,609.0682741744197,63.592226673762234
2024-12-11,712.85693359375,718.4003653044261,704.8164550797911,713.1565670175326,752834,-0.00014005549484963353,-0.00014006530353630333,676.0180084228516,634.5855102539062,515.3068383789063,736.7260258688706,615.3099909768326,59.00654535702599
2024-12-12,720.4479370117188,723.5942403931896,709.2611550546701,717.1019186549001,1939832,0.010648705315525087,0.01059240716866516,679.9183929443359,636.7070007324219,516.7500772094727,741.5595335831187,618.2772523055531,59.547539133872284
2024-12-13,711.1090087890625,728.1388559854103,707.2135913471275,722.9449863838493,1989778,-0.01296266911581756,-0.013047417686218683,684.4904846191406,638.6267309570312,518.0965338134765,740.6346756465542,628.346293591727,53.85246750124385
2024-12-16,695.8770141601562,716.1530219760725,689.8841018423649,716.1530219760725,1251913,-0.021420055772946256,-0.021652794689206754,687.3670837402344,640.6103845214843,519.3543708801269,739.2932705572156,635.4408969232533,59.727268720786526
2024-12-17,686.1385498046875,700.6713503673793,684.1908410572413,697.1754847561378,629791,-0.013994519372395042,-0.014093365949102925,689.2873138427734,642.7188903808594,520.5582824707031,737.7685425965436,640.8060850890032,63.274498949110416
2024-12-18,681.8935546875,690.2336666430307,670.8066302794429,688.6355810707438,914834,-0.006186789998019915,-0.006206007487307422,690.5308441162109,644.7694653320312,521.7818365478515,736.7506653849521,644.3110228474698,60.46960493072991
2024-12-19,677.0492553710938,682.1931962433641,660.8184509216726,660.8184509216726,986910,-0.007104186985058547,-0.007129541876707549,690.3885101318359,646.3805590820313,523.0242793273926,736.7634992763029,644.0135209873689,56.16527793040589
